,address,공시가격,좌표,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
144,서울특별시 성동구 금호동1가,543468401.9,"37.554697,127.023412",1,0,1,43,2,22,0,0,0,0,0,0,2,1,0,1,0,16,2,0,7,0,0,0,34,2,0,1
145,서울특별시 성동구 금호동2가,709223528.4,"37.552482,127.020133",1,0,0,19,2,15,0,0,0,0,0,0,0,0,0,1,0,11,1,1,7,0,0,0,34,2,1,0
146,서울특별시 성동구 금호동3가,535806073.4,"37.549504,127.021812",0,0,0,14,1,31,0,0,0,0,0,1,1,0,0,3,0,13,0,0,19,0,0,0,34,2,0,0
147,서울특별시 성동구 금호동4가,695213849.3,"37.547468,127.020060",2,0,0,26,4,35,0,0,0,0,0,0,2,0,0,0,0,15,2,1,0,0,0,0,34,2,0,1
148,서울특별시 성동구 도선동,454532869.6,"37.563897,127.033258",0,0,0,10,0,34,0,0,0,0,0,0,2,0,0,0,0,11,0,0,2,0,0,0,34,2,0,3
149,서울특별시 성동구 마장동,477029588.0,"37.567305,127.039084",2,2,0,25,8,29,0,0,0,0,0,1,1,0,0,0,0,16,1,4,15,1,0,0,34,2,0,1
150,서울특별시 성동구 사근동,353083374.7,"37.561371,127.046789",2,1,1,2,4,1,0,1,0,0,0,0,1,0,0,0,0,17,1,1,5,0,0,0,34,2,0,1
151,서울특별시 성동구 상왕십리동,748725013.3,"37.569332,127.025349",0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,2,0,3,1,1,4,0,0,0,34,2,0,0
152,서울특별시 성동구 성수동1가,943594249.4,"37.544661,127.046772",2,2,2,57,6,54,1,0,0,0,0,0,4,0,0,2,3,160,3,2,20,1,0,0,34,2,0,1
153,서울특별시 성동구 성수동2가,772234505.7,"37.541123,127.056125",2,2,1,33,4,92,0,0,1,0,0,1,1,0,0,5,0,194,2,7,18,0,0,0,34,2,2,3
154,서울특별시 성동구 송정동,433486720.5,"37.552124,127.067652",1,0,0,7,2,9,0,0,0,0,0,0,1,0,0,1,0,10,1,2,5,0,0,0,34,2,0,0
155,서울특별시 성동구 옥수동,757817271.3,"37.542764,127.014662",2,1,1,58,8,47,0,0,0,0,0,0,0,0,0,3,0,20,1,0,18,1,0,0,34,2,1,0
156,서울특별시 성동구 용답동,383380818.7,"37.564354,127.052795",1,0,0,11,2,30,0,0,0,0,0,1,2,0,0,1,0,26,2,0,4,0,0,0,34,2,1,0
157,서울특별시 성동구 응봉동,537821350.3,"37.551169,127.031462",1,1,0,23,2,9,0,0,0,0,0,0,0,0,0,0,0,5,1,3,9,0,0,0,34,2,1,0
158,서울특별시 성동구 하왕십리동,614615663.2,"37.562462,127.029586",2,0,1,64,4,64,0,1,0,0,0,0,1,0,0,3,0,37,1,4,23,0,0,0,34,2,0,1
159,서울특별시 성동구 행당동,631019019.1,"37.559076,127.035869",2,2,2,133,4,116,0,0,0,1,1,0,2,1,0,2,1,108,3,3,19,0,0,0,34,2,2,3
160,서울특별시 성동구 홍익동,426054143.1,"37.566144,127.032921",0,0,0,4,1,7,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,34,2,1,0
161,서울특별시 성북구 길음동,795713779.1,"37.607316,127.024760",3,1,1,145,14,84,0,0,1,2,0,1,4,2,0,7,0,51,2,4,26,1,0,0,34,1,1,2
162,서울특별시 성북구 돈암동,655103896.1,"37.598415,127.020288",4,3,1,97,18,30,0,0,0,0,0,1,0,0,0,2,1,17,3,2,19,0,0,0,34,1,1,0
163,서울특별시 성북구 동선동1가,703937500.0,"37.592065,127.018260",0,0,0,8,0,19,0,0,0,0,1,0,1,0,0,0,5,21,0,0,1,0,0,0,34,1,0,1
164,서울특별시 성북구 동선동2가,67291104.65,"37.590091,127.020053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,34,1,0,1
165,서울특별시 성북구 동선동3가,98594204.79,"37.594108,127.020597",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,34,1,0,3
166,서울특별시 성북구 동선동4가,374441071.4,"37.595087,127.018541",0,0,0,8,0,22,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,34,1,0,0
167,서울특별시 성북구 동선동5가,330115384.6,"37.596185,127.016726",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,34,1,0,0
168,서울특별시 성북구 동소문동1가,294875000.0,"37.589858,127.007460",0,0,0,8,1,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,34,1,0,0
169,서울특별시 성북구 동소문동2가,734350000.0,"37.588696,127.008412",0,0,0,6,0,18,0,0,0,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,34,1,0,0
170,서울특별시 성북구 동소문동3가,430000000.0,"37.590052,127.010816",0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,34,1,0,0
171,서울특별시 성북구 동소문동4가,327668224.3,"37.591541,127.010756",0,0,0,27,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,1,0,0
172,서울특별시 성북구 동소문동5가,645049473.7,"37.591666,127.015590",0,0,0,15,0,12,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,34,1,0,0
173,서울특별시 성북구 동소문동6가,456176470.6,"37.593770,127.014858",1,0,0,29,2,31,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,34,1,0,1
174,서울특별시 성북구 동소문동7가,633049180.3,"37.596303,127.014721",1,0,0,27,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,34,1,0,0
175,서울특별시 성북구 보문동1가,87687117.9,"37.586226,127.019779",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,34,1,0,0
176,서울특별시 성북구 보문동2가,99638203.38,"37.585602,127.018306",0,0,0,7,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,34,1,0,1
177,서울특별시 성북구 보문동3가,802766666.7,"37.584277,127.017551",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1,1,0
178,서울특별시 성북구 보문동4가,720857142.9,"37.582645,127.021437",0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,34,1,0,0
179,서울특별시 성북구 보문동5가,371875000.0,"37.582359,127.019936",0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,34,1,0,0
180,서울특별시 성북구 보문동6가,785081325.3,"37.580444,127.019694",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,4,0,0,0,34,1,0,0
181,서울특별시 성북구 보문동7가,547500000.0,"37.580033,127.021820",1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,34,1,0,1
182,서울특별시 성북구 삼선동1가,359455319.2,"37.585059,127.007942",0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,34,1,0,1
183,서울특별시 성북구 삼선동2가,733686363.6,"37.585259,127.010538",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,34,1,0,1
184,서울특별시 성북구 삼선동3가,626086031.8,"37.586298,127.012802",1,0,1,15,2,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,34,1,0,0
185,서울특별시 성북구 삼선동4가,453917808.2,"37.589818,127.013135",0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,1,0,1
186,서울특별시 성북구 삼선동5가,558440000.0,"37.588250,127.015789",0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,34,1,0,2
187,서울특별시 성북구 상월곡동,537241233.8,"37.606723,127.048393",0,0,0,14,1,7,0,0,0,0,0,0,0,0,0,0,0,12,1,2,4,0,4,0,34,1,0,0
188,서울특별시 성북구 석관동,433339361.2,"37.608823,127.060712",2,1,1,49,6,57,0,0,0,0,0,2,2,0,0,1,0,36,1,3,8,1,1,0,34,1,1,4
189,서울특별시 성북구 성북동,718887208.7,"37.594567,126.997514",1,2,2,10,4,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,6,0,1,1,34,1,1,1
190,서울특별시 성북구 성북동1가,368110344.8,"37.589374,127.003652",0,0,0,3,0,10,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2,34,1,0,0
191,서울특별시 성북구 안암동1가,719639534.9,"37.588393,127.021456",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,34,1,0,1
192,서울특별시 성북구 안암동2가,411217391.3,"37.586638,127.022973",1,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,34,1,0,0
193,서울특별시 성북구 안암동3가,413481481.5,"37.583915,127.023280",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,34,1,0,0
194,서울특별시 성북구 안암동4가,681610000.0,"37.580811,127.024633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,1,0,0
195,서울특별시 성북구 안암동5가,1030688333.0,"37.586083,127.029493",0,0,0,1,0,19,0,1,0,0,0,0,2,0,0,0,0,78,0,0,0,0,0,0,34,1,0,2
196,서울특별시 성북구 장위동,438275570.3,"37.614232,127.050118",5,2,0,61,10,63,0,0,0,0,0,2,0,0,0,1,0,44,1,2,13,0,0,0,34,1,1,4
197,서울특별시 성북구 정릉동,439008644.2,"37.608442,127.008288",4,2,2,148,10,101,0,0,0,0,0,0,3,0,0,2,0,99,3,3,49,1,298,3,34,1,2,6
198,서울특별시 성북구 종암동,579298311.0,"37.597405,127.035032",2,2,1,100,7,61,0,0,0,0,0,0,1,2,0,0,0,39,1,5,19,0,0,0,34,1,1,3
199,서울특별시 성북구 하월곡동,634626387.8,"37.605662,127.035753",2,1,1,94,4,92,1,0,0,2,0,0,0,1,0,4,0,56,2,2,19,2,2,0,34,1,1,3
200,서울특별시 송파구 가락동,849650911.8,"37.496486,127.126006",6,4,0,216,10,205,0,1,0,0,0,0,3,2,0,5,0,133,0,14,24,1,0,0,34,2,1,4
201,서울특별시 송파구 거여동,724259758.4,"37.494161,127.145196",2,1,1,81,8,76,1,0,0,0,0,0,3,0,0,6,0,32,1,9,20,1,0,0,34,2,0,1
202,서울특별시 송파구 마천동,579989038.8,"37.497117,127.152393",2,0,0,53,4,80,0,0,0,0,0,0,0,0,0,11,0,23,1,8,13,1,1,0,34,2,1,1
203,서울특별시 송파구 문정동,669506048.6,"37.486581,127.127495",3,1,1,166,3,166,0,0,0,1,1,0,7,1,0,11,4,187,0,10,10,0,0,0,34,2,1,7
204,서울특별시 송파구 방이동,741472250.5,"37.512017,127.116902",4,5,4,263,10,149,0,0,0,0,0,0,3,2,0,4,0,117,0,7,8,0,0,0,34,2,1,9
205,서울특별시 송파구 삼전동,547782816.5,"37.502724,127.092352",1,1,1,133,2,69,0,0,0,0,0,0,1,1,0,2,0,53,0,5,2,1,0,0,34,2,1,5
206,서울특별시 송파구 석촌동,518005395.5,"37.502699,127.102321",1,0,0,117,2,110,0,0,0,0,0,0,2,0,0,1,0,68,1,4,3,0,0,0,34,2,0,4
207,서울특별시 송파구 송파동,699126898.5,"37.506058,127.111216",2,2,3,163,10,116,0,0,0,0,0,0,1,0,0,4,0,103,1,7,11,0,0,0,34,2,0,6
208,서울특별시 송파구 신천동,749208214.2,"37.517302,127.104967",3,1,1,108,4,147,1,0,1,2,2,0,2,0,0,5,2,86,1,4,8,0,0,0,34,2,1,0
209,서울특별시 송파구 오금동,661000313.2,"37.503984,127.135124",3,4,2,150,4,50,0,0,0,0,0,0,1,1,0,7,0,53,1,8,16,0,0,0,34,2,1,3
210,서울특별시 송파구 잠실동,1415763179.0,"37.506967,127.083673",7,4,4,291,12,279,0,0,1,1,0,0,2,5,0,8,0,143,3,5,16,1,0,0,34,2,1,9
211,서울특별시 송파구 장지동,456188195.9,"37.478077,127.133269",3,2,1,119,12,40,0,0,0,0,0,0,2,0,0,5,0,48,2,4,15,0,0,0,34,2,2,3
212,서울특별시 송파구 풍납동,831907690.6,"37.534673,127.117643",3,3,1,82,8,80,0,1,0,0,0,0,0,1,0,3,0,30,1,2,20,1,0,0,34,2,1,1
213,서울특별시 양천구 목동,640290952.7,"37.539776,126.869079",8,6,4,1041,28,354,1,1,2,1,1,3,9,5,0,6,2,241,6,16,50,1,0,0,39,1,2,6
214,서울특별시 양천구 신월동,303806820.5,"37.529444,126.834248",8,8,3,227,12,175,1,1,0,0,0,3,3,1,0,7,0,114,9,23,53,2,2,0,39,1,3,4
215,서울특별시 양천구 신정동,737636337.8,"37.521636,126.857957",14,5,8,855,36,297,1,2,0,0,0,0,8,8,0,9,0,193,10,35,69,2,0,0,39,1,3,5
216,서울특별시 영등포구 당산동,607187074.8,"37.528625,126.907439",1,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,34,4,0,0
217,서울특별시 영등포구 당산동1가,710341037.7,"37.522336,126.898748",0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,34,4,0,0
218,서울특별시 영등포구 당산동2가,608935606.1,"37.522967,126.892688",0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,34,4,0,1
219,서울특별시 영등포구 당산동3가,657954135.3,"37.525551,126.896668",0,0,0,12,2,26,1,1,0,0,0,0,1,0,0,1,0,48,1,0,7,0,0,0,34,4,0,0
220,서울특별시 영등포구 당산동4가,923305447.5,"37.528887,126.898848",0,0,0,30,0,22,0,0,0,0,0,0,1,0,0,3,0,34,0,0,9,0,0,0,34,4,0,0
221,서울특별시 영등포구 당산동5가,803207959.2,"37.532856,126.899187",1,1,0,59,2,41,0,0,0,0,0,0,0,0,0,3,0,7,0,0,8,0,0,0,34,4,1,0
222,서울특별시 영등포구 당산동6가,375150684.9,"37.534373,126.903445",0,0,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,19,1,1,1,0,0,0,34,4,0,2
223,서울특별시 영등포구 대림동,540077377.7,"37.494306,126.900642",5,2,0,76,14,133,0,3,0,0,1,0,2,0,1,1,0,70,4,7,20,0,0,0,34,4,2,5
224,서울특별시 영등포구 도림동,527011828.0,"37.509277,126.902494",0,0,0,31,1,23,0,0,0,0,0,0,0,0,0,1,0,25,1,1,8,0,0,0,34,4,0,0
225,서울특별시 영등포구 문래동1가,961800000.0,"37.512364,126.897201",1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,34,4,0,0
226,서울특별시 영등포구 문래동2가,725034705.9,"37.513290,126.893779",0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,34,4,0,1
227,서울특별시 영등포구 문래동3가,983666932.3,"37.516929,126.897249",1,1,0,39,0,48,0,0,0,1,0,0,0,1,0,1,0,49,1,0,11,0,0,0,34,4,1,3
228,서울특별시 영등포구 문래동4가,731075000.0,"37.515082,126.890475",0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,9,1,0,0,0,0,0,34,4,0,0
229,서울특별시 영등포구 문래동5가,573317391.3,"37.515863,126.885676",0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,0,34,4,0,0
230,서울특별시 영등포구 문래동6가,552494949.5,"37.519342,126.886528",1,1,0,21,0,18,0,0,0,0,0,0,0,0,0,1,0,11,1,0,3,0,0,0,34,4,0,0
231,서울특별시 영등포구 신길동,715535869.9,"37.507088,126.913103",6,2,4,207,21,196,0,1,0,0,0,0,4,0,0,6,0,119,7,3,42,2,0,0,34,4,2,3
232,서울특별시 영등포구 양평동1가,632708476.2,"37.523571,126.888814",0,0,0,13,1,5,0,1,0,0,0,0,0,0,0,0,0,28,1,1,19,0,0,0,34,4,1,0
233,서울특별시 영등포구 양평동2가,456118840.6,"37.524270,126.884578",0,0,0,6,0,12,0,0,0,0,0,0,1,0,0,0,0,21,0,0,2,0,0,0,34,4,0,0
234,서울특별시 영등포구 양평동3가,692057490.6,"37.528148,126.889731",2,1,0,26,4,8,0,0,0,2,0,0,1,0,0,0,0,21,1,0,0,0,0,0,34,4,0,1
235,서울특별시 영등포구 양평동4가,407875925.9,"37.537079,126.896260",1,0,2,13,0,19,0,0,0,0,0,0,1,0,0,0,0,36,1,1,0,0,0,0,34,4,0,1
236,서울특별시 영등포구 양평동5가,664848062.0,"37.538964,126.893422",0,0,0,17,1,12,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,34,4,0,1
237,서울특별시 영등포구 양평동6가,392431610.2,"37.542645,126.890065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,4,0,0
238,서울특별시 영등포구 여의도동,1112906250.0,"37.524371,126.925958",2,2,2,115,10,212,0,1,1,2,1,0,5,1,0,1,2,278,2,2,5,0,0,0,34,4,1,5
239,서울특별시 영등포구 영등포동,801459911.9,"37.513448,126.907724",1,1,0,28,2,25,0,0,1,0,0,0,0,0,0,1,1,32,1,1,6,0,0,0,34,4,1,0
240,서울특별시 영등포구 영등포동1가,251281823.0,"37.517710,126.913057",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,34,4,0,2
241,서울특별시 영등포구 영등포동2가,303455229.4,"37.520839,126.910094",0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,34,4,0,0
242,서울특별시 영등포구 영등포동3가,85817464.11,"37.518155,126.907998",0,0,0,9,0,39,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,34,4,1,0
243,서울특별시 영등포구 영등포동4가,96368605.28,"37.517981,126.903506",0,0,0,8,0,39,0,1,1,0,1,0,0,0,0,0,2,46,0,0,0,0,0,0,34,4,0,2
244,서울특별시 영등포구 영등포동5가,544043695.7,"37.521133,126.907084",0,0,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,4,0,0
245,서울특별시 영등포구 영등포동6가,428790312.5,"37.521556,126.903090",0,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,34,4,0,0
246,서울특별시 영등포구 영등포동7가,847454497.4,"37.524619,126.906670",1,0,0,12,2,7,0,1,0,0,0,0,0,0,0,1,0,24,1,1,0,0,0,0,34,4,0,1
247,서울특별시 영등포구 영등포동8가,588496551.7,"37.527015,126.905253",0,0,0,14,2,13,0,0,0,1,0,0,1,0,0,0,0,15,0,0,0,0,0,0,34,4,0,0
248,서울특별시 용산구 갈월동,548742026.5,"37.546267,126.972941",0,0,0,13,0,35,0,0,0,0,0,0,1,0,0,0,0,21,1,0,2,1,0,0,36,4,0,1
249,서울특별시 용산구 남영동,747258050.4,"37.542934,126.973410",0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,36,4,0,0
250,서울특별시 용산구 도원동,650184363.8,"37.539188,126.957940",0,0,0,16,1,5,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,36,4,0,0
251,서울특별시 용산구 동빙고동,492595062.3,"37.523599,126.995949",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,36,4,0,0
252,서울특별시 용산구 동자동,717256646.2,"37.551535,126.974137",0,0,0,4,0,7,0,0,0,0,0,0,1,0,0,0,0,23,0,3,1,0,0,0,36,4,0,0
253,서울특별시 용산구 문배동,492221248.1,"37.536423,126.969346",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,36,4,0,1
254,서울특별시 용산구 보광동,404613285.8,"37.528858,126.999766",0,0,0,15,0,29,0,0,0,0,0,1,0,0,1,0,0,9,1,0,13,0,0,0,36,4,1,3
255,서울특별시 용산구 산천동,612282162.9,"37.535428,126.952396",1,0,0,21,4,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,36,4,0,1
256,서울특별시 용산구 서계동,371769691.0,"37.552113,126.966089",0,0,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,11,1,2,3,0,0,0,36,4,0,2
257,서울특별시 용산구 서빙고동,963450820.6,"37.521042,126.993023",1,1,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,4,0,0,0,36,4,0,0
258,서울특별시 용산구 신계동,772745992.6,"37.534581,126.964922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,36,4,0,0
259,서울특별시 용산구 신창동,449967982.0,"37.535730,126.955199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,36,4,0,1
260,서울특별시 용산구 용문동,411625598.7,"37.537571,126.959936",0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,36,4,0,1
261,서울특별시 용산구 용산동1가,0.0,"37.534968,126.977282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,4,0,0
262,서울특별시 용산구 용산동2가,412972827.6,"37.544184,126.985110",1,2,2,7,0,11,0,0,0,0,0,0,1,0,0,0,0,35,2,0,5,0,0,1,36,4,0,1
263,서울특별시 용산구 용산동3가,685485772.0,"37.533189,126.974319",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,36,4,0,0
264,서울특별시 용산구 용산동4가,0.0,"37.534964,126.986876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36,4,0,0
265,서울특별시 용산구 용산동5가,1227242377.0,"37.527123,126.970830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,36,4,1,0
266,서울특별시 용산구 용산동6가,0.0,"37.519150,126.983164",0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,36,4,0,0
267,서울특별시 용산구 원효로1가,581770260.8,"37.539977,126.966998",0,0,0,9,0,10,0,0,0,0,0,0,1,0,0,0,0,23,1,0,0,0,0,0,36,4,1,0
268,서울특별시 용산구 원효로2가,423527112.7,"37.536307,126.963165",1,0,0,7,2,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,36,4,0,2
269,서울특별시 용산구 원효로3가,388288467.4,"37.534140,126.956862",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,36,4,0,1
270,서울특별시 용산구 원효로4가,642604521.3,"37.533504,126.952763",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,36,4,0,1
271,서울특별시 용산구 이촌동,1173250352.0,"37.524133,126.961987",1,1,1,40,10,59,0,0,0,0,0,0,2,0,0,9,0,55,1,1,16,0,0,0,36,4,0,5
272,서울특별시 용산구 이태원동,847904713.9,"37.536700,126.992151",2,0,1,10,0,28,1,0,0,0,1,1,2,1,0,3,0,121,2,2,12,0,0,0,36,4,1,2
273,서울특별시 용산구 주성동,1413877962.0,"37.522591,126.998382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36,4,0,0
274,서울특별시 용산구 청암동,1083678978.0,"37.535040,126.946500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,4,0,1
275,서울특별시 용산구 청파동1가,374140540.2,"37.548870,126.967046",0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,36,4,0,1
276,서울특별시 용산구 청파동2가,520712546.9,"37.546067,126.967745",1,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,33,1,0,1,0,0,0,36,4,0,1
277,서울특별시 용산구 청파동3가,492549086.1,"37.543407,126.968276",1,2,2,4,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,36,4,0,1
278,서울특별시 용산구 한강로1가,660005810.3,"37.534384,126.973765",0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,0,0,36,4,1,0
279,서울특별시 용산구 한강로2가,636850203.3,"37.531715,126.970242",1,0,0,3,0,50,0,0,0,1,0,0,0,0,0,0,0,50,1,0,3,0,0,0,36,4,0,3
280,서울특별시 용산구 한강로3가,1347221002.0,"37.524659,126.963299",1,0,1,4,0,32,0,0,1,0,1,0,1,0,0,2,5,49,0,0,0,0,0,0,36,4,0,2
281,서울특별시 용산구 한남동,698924512.4,"37.533889,127.003955",1,0,0,18,2,44,0,1,0,0,0,0,6,1,0,3,0,149,1,0,10,0,0,1,36,4,1,3
282,서울특별시 용산구 효창동,500942496.9,"37.543291,126.961214",1,0,0,20,0,16,0,0,0,0,0,0,0,0,0,1,0,17,1,1,4,1,0,0,36,4,0,0
283,서울특별시 용산구 후암동,425107424.6,"37.549171,126.978938",2,0,0,25,2,24,0,0,0,0,0,0,0,0,0,0,1,33,3,2,5,0,0,1,36,4,1,1
284,서울특별시 은평구 갈현동,356107829.2,"37.621223,126.914993",2,3,5,163,6,101,0,1,0,0,0,0,2,1,0,1,0,93,3,6,13,0,74,0,38,2,1,4
285,서울특별시 은평구 구산동,334795119.1,"37.611390,126.910297",3,3,3,75,4,34,1,0,0,1,0,0,1,0,0,7,0,24,2,2,7,0,96,0,38,2,0,2
286,서울특별시 은평구 녹번동,366962581.5,"37.605253,126.929107",3,0,0,59,8,41,1,0,0,0,0,0,0,0,0,6,1,47,5,6,13,1,89,1,38,2,1,1
287,서울특별시 은평구 대조동,345177242.3,"37.612276,126.922850",2,0,2,59,0,123,0,0,0,0,2,0,3,1,0,3,2,44,4,1,4,0,0,0,38,2,1,3
288,서울특별시 은평구 불광동,416982802.7,"37.620465,126.927435",6,3,1,122,13,129,0,0,0,0,2,0,2,1,0,13,0,56,8,3,27,0,459,2,38,2,1,8
289,서울특별시 은평구 수색동,627166563.7,"37.585121,126.894260",1,0,0,8,4,13,0,0,0,1,0,0,0,0,0,1,0,9,2,0,11,1,99,0,38,2,0,0
290,서울특별시 은평구 신사동,348023682.1,"37.595711,126.909195",3,3,1,105,8,62,0,0,0,0,0,0,1,0,0,5,0,48,2,5,18,1,154,0,38,2,1,1
291,서울특별시 은평구 역촌동,306460192.5,"37.604770,126.915663",1,0,0,123,4,69,0,0,0,0,0,1,1,0,0,3,0,56,9,4,4,0,5,0,38,2,1,2
292,서울특별시 은평구 응암동,414526610.5,"37.592677,126.920257",4,2,2,165,18,192,1,0,0,1,0,1,4,2,0,9,0,119,11,5,17,0,114,0,38,2,2,3
293,서울특별시 은평구 증산동,545418525.4,"37.584724,126.907223",1,2,0,38,2,30,0,0,0,0,0,0,1,1,0,0,0,16,5,2,9,0,70,0,38,2,0,0
294,서울특별시 은평구 진관동,727060011.6,"37.644355,126.936524",5,2,4,157,13,86,0,1,0,1,1,0,1,2,2,17,1,89,31,1,42,0,490,3,38,2,1,3
295,서울특별시 종로구 가회동,1045154726.0,"37.582235,126.984666",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,36,5,0,0
