address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
경기도 화성시 향남읍 도이리,132650000,"37.139436,126.931477",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0
경기도 화성시 향남읍 행정리,143331255,"37.127397,126.919835",4,1,2,5,117,42,11,0,3,0,0,0,47,5,8,1,0,1,0,0,1,15,5
경기도 화성시 향남읍 방축리,0,"37.120046,126.922815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 화성시 향남읍 장짐리,100855020.2,"37.138069,126.907225",0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,3,0
경기도 화성시 남양읍 남양리,131528745.9,"37.205718,126.816544",3,2,1,5,59,43,17,1,3,0,1,0,61,7,5,1,0,0,0,0,0,19,5
경기도 화성시 남양읍 신남리,130460860.7,"37.182829,126.812845",0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
경기도 화성시 남양읍 장덕리,0,"37.161074,126.804004",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
경기도 화성시 남양읍 안석리,47126666.67,"37.171963,126.822867",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 화성시 남양읍 활초리,73961651.92,"37.178864,126.836278",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 화성시 남양읍 온석리,30333333.33,"37.171473,126.850714",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 화성시 남양읍 무송리,90293078.32,"37.187945,126.849237",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 화성시 남양읍 북양리,114696666.7,"37.214506,126.847344",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 화성시 남양읍 송림리,46446543.78,"37.221872,126.820539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 화성시 남양읍 수화리,0,"37.253830,126.819326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 화성시 남양읍 장전리,0,"37.265596,126.824559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 화성시 남양읍 신외리,0,"37.272691,126.812748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 화성시 남양읍 문호리,0,"37.254483,126.800552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 화성시 남양읍 시리,0,"37.239983,126.801092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 화성시 남양읍 원천리,0,"37.228696,126.806117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 화성시 매송면 천천리,36523271.95,"37.245829,126.945586",0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0
경기도 화성시 매송면 원평리,40394852.77,"37.248935,126.925711",1,0,0,1,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1
경기도 화성시 매송면 어천리,29910781.25,"37.253083,126.912109",0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
경기도 화성시 매송면 숙곡리,0,"37.257093,126.905707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 화성시 매송면 야목리,51322648.23,"37.265923,126.880684",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0
